Transect,Date,Time,PAR,PAR_MIN,PAR_MAX,BATT,SITE,CHK
T-22,8/2/18,11:28:06 AM,47.909,48.02,48.693,5.35,402,55
T-22,8/2/18,11:28:32 AM,12.574,12.4,12.877,5.36,403,36
T-22,8/2/18,11:28:50 AM,5.0142,4.4162,5.07,5.35,404,28
T-22,8/2/18,11:29:20 AM,1.0393,1.0513,1.1064,5.35,405,26
T-22,8/2/18,11:29:45 AM,0.23077,0.23069,0.2397,5.35,406,202
T-22,8/2/18,11:30:00 AM,0.060422,0.023944,0.14228,5.35,407,21
T-23,7/23/18,10:07:13 AM,487.24,479.67,493.81,5.47,1XS ,130
T-23,7/23/18,10:08:01 AM,212.89,211.25,215.12,5.47,101,225
T-23,7/23/18,10:09:04 AM,53.265,52.71,53.835,5.47,102,250
T-23,7/23/18,10:09:47 AM,15.531,15.176,15.559,5.47,103,5
T-23,7/23/18,10:10:17 AM,4.5999,4.4832,4.5942,5.47,104,10
T-23,7/23/18,10:10:50 AM,1.4183,1.4052,1.4256,5.47,105,232
T-23,7/23/18,10:11:24 AM,0.40848,0.4066,0.41561,5.47,106,136
T-23,7/23/18,10:11:56 AM,0.11581,0.11393,0.11835,5.47,107,138
T-23,7/23/18,10:12:24 AM,0.032004,0.030125,0.033193,5.47,108,14
T-23,7/23/18,10:40:37 AM,335.18,333.19,338.58,5.47,2XS ,117
T-23,7/23/18,10:41:21 AM,166.1,167.65,168.81,5.47,201,37
T-23,7/23/18,10:41:48 AM,46.967,46.836,47.213,5.47,202,62
T-23,7/23/18,10:42:24 AM,13.011,12.883,13.031,5.47,203,21
T-23,7/23/18,10:42:54 AM,3.9552,3.8614,3.9626,5.47,204,64
T-23,7/23/18,10:43:16 AM,1.1951,1.1799,1.26,5.47,205,47
T-23,7/23/18,10:43:41 AM,0.33121,0.32818,0.33623,5.47,206,179
T-23,7/23/18,10:44:06 AM,0.09996,0.097467,0.099768,5.47,207,128
T-23,7/23/18,11:07:09 AM,292.27,289.75,296.64,5.47,3XS ,135
T-23,7/23/18,11:07:43 AM,161.08,156.89,160.66,5.47,301,45
T-23,7/23/18,11:08:09 AM,48.581,48.024,48.97,5.47,302,60
T-23,7/23/18,11:08:36 AM,14.356,14.324,14.535,5.47,303,42
T-23,7/23/18,11:08:53 AM,4.5274,4.0804,4.3955,5.47,304,57
T-23,7/23/18,11:09:18 AM,1.6044,1.484,1.5972,5.46,305,53
T-23,7/23/18,11:09:36 AM,0.4632,0.46044,0.46792,5.46,306,205
T-23,7/23/18,11:09:58 AM,0.13805,0.13077,0.13729,5.46,307,208
T-23,7/23/18,11:10:16 AM,0.03798,0.032764,0.042928,5.46,308,93
T-23,7/23/18,11:33:59 AM,355.49,352.08,356.72,5.47,4XS ,127
T-23,7/23/18,11:34:23 AM,169.01,168.78,171.12,5.46,401,38
T-23,7/23/18,11:34:48 AM,49.57,49.43,49.732,5.46,402,59
T-23,7/23/18,11:35:18 AM,14.978,14.906,15.019,5.46,403,55
T-23,7/23/18,11:35:58 AM,3.9313,3.9348,3.9546,5.46,404,71
T-23,7/23/18,11:36:20 AM,1.1535,1.1461,1.1635,5.45,405,34
T-23,7/23/18,11:36:42 AM,0.35248,0.35363,0.36571,5.45,406,205
T-23,7/23/18,11:37:14 AM,0.059314,0.059813,0.063073,5.45,407,91
T-2,7/2/19,9:21:53 AM,74.542,71.995,81.629,6.28,1XS ,131
T-2,7/2/19,9:22:18 AM,16.508,16.209,16.914,6.27,101,41
T-2,7/2/19,9:22:38 AM,1.3992,1.3622,1.4232,6.27,102,37
T-2,7/2/19,9:23:04 AM,0.12115,0.11256,0.13193,6.26,103,169
T-2,7/2/19,9:23:27 AM,0.016401,0.010337,0.032584,6.26,104,71
T-2,7/2/19,9:43:09 AM,56.376,53.075,60.369,6.26,2XS ,128
T-2,7/2/19,9:43:44 AM,11.056,10.742,11.789,6.25,201,36
T-2,7/2/19,9:44:10 AM,0.53141,0.41875,0.57622,6.24,202,185
T-2,7/2/19,9:44:42 AM,0.024712,0.0098674,0.027895,6.24,203,149
T-2,7/2/19,9:45:00 AM,0.0094071,0.0014288,0.013511,6.24,204,169
T-2,7/2/19,10:16:01 AM,343,302.9,403.99,6.24,3XS ,89
T-2,7/2/19,10:16:41 AM,57.542,48.502,65.475,6.24,301,42
T-2,7/2/19,10:17:12 AM,1.9844,1.9351,2.1562,6.23,302,35
T-2,7/2/19,10:17:36 AM,0.1558,0.13501,0.16531,6.22,303,172
T-2,7/2/19,10:17:50 AM,0.014418,0.0026813,0.16397,6.22,304,77
T-2,7/2/19,10:55:22 AM,304.79,288.34,339.18,6.22,5XS ,118
T-2,7/2/19,10:55:54 AM,41.833,45.141,55.904,6.21,501,35
T-2,7/2/19,10:56:25 AM,1.258,1.1755,1.4056,6.2,502,31
T-2,7/2/19,10:56:45 AM,0.03662,0.030751,0.042258,6.2,503,71
T-2,7/2/19,11:21:09 AM,337.12,326.25,373.5,6.2,4XS ,94
T-2,7/2/19,11:21:39 AM,57.874,54.183,66.53,6.2,401,45
T-2,7/2/19,11:22:06 AM,1.9138,1.7286,2.1158,6.19,402,43
T-2,7/2/19,11:22:28 AM,0.070964,0.063139,0.080975,6.18,403,95
T-2,8/6/19,12:32:05 PM,1289.1,1238.1,1329.9,5,1XS ,100
T-2,8/6/19,12:32:37 PM,771.84,777.52,798.17,4.98,101,108
T-2,8/6/19,12:33:19 PM,313.85,311.55,317.77,4.97,102,53
T-2,8/6/19,12:33:47 PM,99.182,97.866,101.63,4.97,103,74
T-2,8/6/19,12:34:16 PM,32.576,32.417,32.652,4.96,104,55
T-2,8/6/19,12:34:51 PM,25.096,23.75,25.306,4.96,1XB  ,140
T-2,8/6/19,12:47:31 PM,1369.7,1339.5,1490.5,4.98,2XS ,128
T-2,8/6/19,12:47:56 PM,892.93,946.32,1383.1,4.97,201,67
T-2,8/6/19,12:48:21 PM,316.34,313.84,321.95,4.97,202,48
T-2,8/6/19,12:48:48 PM,92.758,91.155,93.737,4.96,203,85
T-2,8/6/19,12:49:10 PM,39.817,39.591,40.438,4.96,204,71
T-2,8/6/19,12:49:31 PM,13.175,13.056,13.271,4.96,205,49
T-2,8/6/19,12:49:54 PM,4.549,4.4636,4.5837,4.95,206,82
T-2,8/6/19,12:50:16 PM,2.9077,1.9611,2.9277,4.95,2XB ,124
T-2,8/6/19,12:58:42 PM,1523.2,1435.6,1592.2,4.98,3XS ,119
T-2,8/6/19,12:59:14 PM,937.09,892.52,974.06,4.97,301,75
T-2,8/6/19,12:59:36 PM,350.86,344.91,353.35,4.96,302,63
T-2,8/6/19,12:59:56 PM,113.76,112.37,114.52,4.96,303,51
T-2,8/6/19,1:00:09 PM,41.652,44.633,116.11,4.95,304,41
T-2,8/6/19,1:00:31 PM,13.602,13.513,13.668,4.95,305,40
T-2,8/6/19,1:00:50 PM,4.9002,4.8635,4.9313,4.94,306,55
T-2,8/6/19,1:01:08 PM,2.9931,2.4106,3.0484,4.94,3XB ,108
T-2,8/6/19,1:18:28 PM,251.43,248.3,257.06,5.01,4XS ,106
T-2,8/6/19,1:19:09 PM,194.47,189.53,199.54,4.98,401,76
T-2,8/6/19,1:19:29 PM,106.82,104.31,109.45,4.97,402,46
T-2,8/6/19,1:19:47 PM,49.25,48.099,50.026,4.97,403,67
T-2,8/6/19,1:20:02 PM,20.762,20.303,21.173,4.97,404,29
T-2,8/6/19,1:20:23 PM,7.7743,7.7769,7.9608,4.96,405,89
T-2,8/6/19,1:20:42 PM,3.2195,3.16,3.2814,4.96,406,47
T-2,8/6/19,1:21:01 PM,3.0291,2.1577,3.0821,4.96,4XB ,100
T-2,8/6/19,1:30:46 PM,1495.1,1445.1,1542.3,5,5XS ,98
T-2,8/6/19,1:31:17 PM,946.29,870.81,986.18,4.97,501,76
T-2,8/6/19,1:31:33 PM,276.48,269.42,304.46,4.96,502,57
T-2,8/6/19,1:31:52 PM,81.224,79.916,83.655,4.96,503,70
T-2,8/6/19,1:32:07 PM,23.715,23.142,24.525,4.96,504,46
T-2,8/6/19,1:32:25 PM,21.567,11.819,20.504,4.95,5XB ,104
T-7,7/2/19,1:11:59 PM,256.72,243.74,285.05,6.16,1XS ,113
T-7,7/2/19,1:12:27 PM,95.145,90.184,100.56,6.16,101,34
T-7,7/2/19,1:12:59 PM,5.5644,5.054,5.642,6.15,102,38
T-7,7/2/19,1:13:33 PM,0.44463,0.35299,0.48513,6.15,103,194
T-7,7/2/19,1:13:55 PM,0.046755,0.037512,0.044416,6.14,104,82
T-7,7/2/19,1:37:52 PM,333.16,348.23,472.69,6.15,2XS ,115
T-7,7/2/19,1:38:25 PM,65.576,63.942,72.298,6.14,201,61
T-7,7/2/19,1:39:03 PM,4.9542,4.3802,5.5368,6.13,202,48
T-7,7/2/19,1:39:29 PM,0.33848,0.33591,0.38826,6.13,203,209
T-7,7/2/19,1:40:00 PM,0.035999,0.022344,0.036344,6.13,204,77
T-7,7/2/19,2:05:38 PM,104.12,98.663,110.73,6.14,3XS ,103
T-7,7/2/19,2:06:03 PM,15.714,15.389,16.135,6.13,301,31
T-7,7/2/19,2:06:24 PM,0.6029,0.58242,0.61291,6.13,302,178
T-7,7/2/19,2:06:44 PM,0.03442,0.032387,0.040634,6.13,303,67
T-7,7/2/19,2:29:40 PM,38.368,30.346,42.97,6.13,4XS ,116
T-7,7/2/19,2:30:07 PM,5.9215,5.8667,9.0888,6.12,401,59
T-7,7/2/19,2:30:23 PM,0.2361,0.14558,0.60932,6.11,402,171
T-7,7/2/19,2:30:37 PM,0.0052259,0,0.044509,6.12,403,10
T-7,7/2/19,2:52:30 PM,63.297,60.093,69.571,6.12,5XS ,118
T-7,7/2/19,2:52:50 PM,17.418,15.175,17.675,6.12,501,40
T-7,7/2/19,2:53:06 PM,0.53041,0.48833,0.65864,6.11,502,190
T-7,7/2/19,2:53:33 PM,0.03047,0.00062807,0.32608,6.1,503,117
T-7,8/6/19,9:35:59 AM,744.65,702.27,763.1,4.91,1XS ,128
T-7,8/6/19,9:36:22 AM,414.31,393.79,433.83,4.9,101,50
T-7,8/6/19,9:36:43 AM,146.31,142.27,147.71,4.91,102,43
T-7,8/6/19,9:37:01 AM,52.942,51.799,53.191,4.91,103,62
T-7,8/6/19,9:37:19 AM,19.699,19.709,19.924,4.91,104,87
T-7,8/6/19,9:37:39 AM,7.7079,7.4535,7.5736,4.91,105,88
T-7,8/6/19,9:38:05 AM,3.0347,2.9861,3.0628,4.9,106,65
T-7,8/6/19,9:38:52 AM,1.305,1.3061,1.312,4.9,107XB ,190
T-7,8/6/19,9:50:34 AM,887.59,852.08,924.06,4.96,2XS ,146
T-7,8/6/19,9:51:34 AM,504.75,507.97,523.25,4.93,201,58
T-7,8/6/19,9:52:47 AM,181.81,178.81,184.35,4.92,202,67
T-7,8/6/19,9:53:27 AM,61.463,61.268,61.857,4.91,203,65
T-7,8/6/19,9:54:14 AM,21.276,21.226,21.42,4.91,204,36
T-7,8/6/19,9:55:07 AM,7.9643,7.8879,7.9796,4.89,205,117
T-7,8/6/19,9:55:41 AM,3.2249,3.2201,3.228,4.89,206,55
T-7,8/6/19,9:56:16 AM,1.2088,1.208,1.2103,4.89,207,56
T-7,8/6/19,9:56:50 AM,0.5025,0.49739,0.50353,4.89,208,216
T-7,8/6/19,10:07:56 AM,894.13,819.07,946.99,4.95,3XS ,151
T-7,8/6/19,10:09:21 AM,562.52,537.11,585.75,4.92,301,53
T-7,8/6/19,10:10:06 AM,189.56,187.13,191.43,4.92,302,43
T-7,8/6/19,10:10:48 AM,61.212,60.156,61.31,4.91,303,26
T-7,8/6/19,10:11:29 AM,26.609,26.285,26.505,4.9,304,52
T-7,8/6/19,10:12:12 AM,12.369,12.309,12.401,4.9,305,29
T-7,8/6/19,10:12:58 AM,4.7077,4.7031,4.9173,4.89,306,71
T-7,8/6/19,10:13:49 AM,1.8272,1.8463,1.8866,4.89,307,75
T-7,8/6/19,10:14:26 AM,0.59229,0.58956,0.59608,4.89,308,236
T-7,8/6/19,10:25:48 AM,841.32,778.6,996.92,4.95,4XS ,144
T-7,8/6/19,10:26:28 AM,479.75,456.49,507.96,4.92,401,75
T-7,8/6/19,10:27:27 AM,120.8,119.42,122.33,4.92,402,31
T-7,8/6/19,10:27:54 AM,62.149,60.808,63.125,4.92,403,57
T-7,8/6/19,10:28:40 AM,20.991,20.4,21.6,4.91,404,31
T-7,8/6/19,10:29:12 AM,7.2039,7.2081,7.4147,4.9,405,50
T-7,8/6/19,10:29:49 AM,2.8288,2.7981,2.8727,4.9,406,83
T-7,8/6/19,10:30:10 AM,1.2126,1.1956,1.2339,4.89,407,45
T-7,8/6/19,10:30:43 AM,0.54703,0.52548,0.55156,4.88,408,211
T-7,8/6/19,10:47:14 AM,1098,1068.6,1120.3,4.95,5XS ,109
T-7,8/6/19,10:47:50 AM,718.73,688.9,745.27,4.94,501,73
T-7,8/6/19,10:48:59 AM,235.93,232.78,241.39,4.91,502,66
T-7,8/6/19,10:49:47 AM,76.032,72.64,75.635,4.9,503,59
T-7,8/6/19,10:50:13 AM,28.881,28.623,28.941,4.91,504,57
T-7,8/6/19,10:50:36 AM,10.745,10.67,10.895,4.9,505,46
T-7,8/6/19,10:51:07 AM,4.3103,4.2989,4.345,4.9,506,54
T-7,8/6/19,10:51:32 AM,1.4132,1.4164,1.4325,4.89,5XB ,97
T-9,8/21/19,9:09:37 AM,128.02,122.22,132.2,5.9,1XS ,93
T-9,8/21/19,9:10:16 AM,74.651,71.434,77.694,5.9,101,56
T-9,8/21/19,9:11:13 AM,21.94,21.251,22.443,5.9,102,26
T-9,8/21/19,9:11:54 AM,8.0881,8.0222,8.146,5.89,103,58
T-9,8/21/19,9:12:08 AM,3.4568,3.2621,3.4717,5.89,104,56
T-9,8/21/19,9:12:26 AM,1.1974,1.1824,1.2163,5.89,105,48
T-9,8/21/19,9:12:43 AM,0.41592,0.40756,0.42348,5.89,106,207
T-9,8/21/19,9:13:33 AM,0.13362,0.13561,0.15287,5.89,107,201
T-9,8/21/19,9:13:57 AM,0.071978,0.040103,0.095145,5.89,1XB ,158
T-9,8/21/19,9:26:32 AM,136.01,128.87,143.6,5.9,2XS ,107
T-9,8/21/19,9:27:05 AM,76.229,71.651,78.273,5.89,201,67
T-9,8/21/19,9:27:23 AM,29.101,29.087,31.432,5.89,202,49
T-9,8/21/19,9:27:40 AM,9.9076,9.4769,10.239,5.89,203,79
T-9,8/21/19,9:27:55 AM,3.2506,3.176,3.3222,5.89,204,52
T-9,8/21/19,9:28:08 AM,1.2926,1.1328,1.5244,5.89,205,60
T-9,8/21/19,9:28:22 AM,0.45874,0.44524,0.46346,5.89,206,221
T-9,8/21/19,9:28:42 AM,0.24855,0.21107,0.25001,5.89,207,199
T-9,8/21/19,9:28:59 AM,0.090288,0.087373,0.096003,5.88,208,127
T-9,8/21/19,9:37:02 AM,81.773,77.985,87.471,5.89,3XS ,153
T-9,8/21/19,9:37:32 AM,46.591,43.639,50.607,5.89,301,63
T-9,8/21/19,9:37:54 AM,28.693,26.969,29.418,5.89,302,86
T-9,8/21/19,9:38:12 AM,9.1498,8.7426,9.9246,5.88,303,87
T-9,8/21/19,9:39:00 AM,4.4682,4.1912,4.5613,5.88,304,62
T-9,8/21/19,9:39:24 AM,0.99303,0.95732,1.0576,5.88,305,176
T-9,8/21/19,9:39:47 AM,0.36409,0.35186,0.39309,5.88,306,232
T-9,8/21/19,9:40:02 AM,0.1287,0.11385,0.13552,5.88,307,192
T-9,8/21/19,9:40:26 AM,0.062568,0.052864,0.064755,5.87,308,115
T-9,8/21/19,9:49:49 AM,92.856,87.987,95.29,5.89,4XS ,173
T-9,8/21/19,9:50:48 AM,58.97,53.076,59.802,5.88,401,72
T-9,8/21/19,9:51:24 AM,27.379,26.99,29.236,5.87,402,72
T-9,8/21/19,9:52:26 AM,8.4726,8.1407,9.0563,5.87,403,74
T-9,8/21/19,9:52:56 AM,2.626,2.466,2.9545,5.86,404,60
T-9,8/21/19,9:53:25 AM,1.0061,0.8508,1.1676,5.86,405,99
T-9,8/21/19,9:54:18 AM,0.59035,0.58076,0.63312,5.86,406,216
T-9,8/21/19,9:54:39 AM,0.13904,0.13812,0.14963,5.86,407,214
T-9,8/21/19,9:54:57 AM,0.040117,0.038582,0.042993,5.86,408,115
T-9,8/21/19,10:04:27 AM,73.747,68.098,78.243,5.87,5XS ,141
T-9,8/21/19,10:05:26 AM,33.472,32.546,34.35,5.86,501,41
T-9,8/21/19,10:06:09 AM,17.341,17.251,17.459,5.86,502,51
T-9,8/21/19,10:06:28 AM,6.2021,5.887,6.3333,5.86,503,54
T-9,8/21/19,10:07:04 AM,1.7178,1.649,1.7543,5.85,504,58
T-9,8/21/19,10:07:35 AM,0.49621,0.4837,0.49617,5.85,505,208
T-9,8/21/19,10:08:23 AM,0.068606,0.047587,0.067532,5.85,506,107
T-11,8/21/19,11:01:14 AM,95.254,93.231,97.801,5.87,1XS ,115
T-11,8/21/19,11:01:54 AM,74.549,75.277,76.644,5.86,101,63
T-11,8/21/19,11:02:26 AM,40.763,40.284,41.092,5.86,102,37
T-11,8/21/19,11:02:50 AM,33.656,21.104,38.263,5.86,103,36
T-11,8/21/19,11:03:06 AM,16.839,16.343,16.922,5.86,104,52
T-11,8/21/19,11:03:24 AM,6.3702,6.1562,7.5198,5.86,105,59
T-11,8/21/19,11:03:51 AM,1.616,1.5992,1.6466,5.86,106,57
T-11,8/21/19,11:04:15 AM,0.40323,0.39598,0.41056,5.85,107,194
T-11,8/21/19,11:04:37 AM,0.15514,0.14302,0.15855,5.85,108,189
T-11,8/21/19,11:05:01 AM,0.059978,0.052882,0.065731,5.85,1XB ,156
T-11,8/21/19,11:14:14 AM,107.63,106.72,107.99,5.86,2XS ,110
T-11,8/21/19,11:14:38 AM,75.645,75.069,76.185,5.86,201,66
T-11,8/21/19,11:15:07 AM,44.951,44.973,45.344,5.86,202,56
T-11,8/21/19,11:15:28 AM,23.95,23.839,24.114,5.85,203,47
T-11,8/21/19,11:15:55 AM,10.209,9.7963,10.333,5.85,204,50
T-11,8/21/19,11:16:18 AM,4.4212,4.3786,4.4879,5.85,205,70
T-11,8/21/19,11:16:41 AM,2.0108,1.7795,1.9621,5.85,206,55
T-11,8/21/19,11:17:02 AM,0.711,0.7138,0.73528,5.85,207,194
T-11,8/21/19,11:17:54 AM,0.29686,0.28804,0.30971,5.85,208,217
T-11,8/21/19,11:18:15 AM,0.1218,0.11466,0.15628,5.85,2XB ,246
T-11,8/21/19,11:30:02 AM,111.92,113.17,114.85,5.85,3XS ,92
T-11,8/21/19,11:30:21 AM,90.394,88.625,91.028,5.85,301,49
T-11,8/21/19,11:30:38 AM,41.83,42.756,44.499,5.85,302,55
T-11,8/21/19,11:30:56 AM,21.312,21.52,21.608,5.85,303,24
T-11,8/21/19,11:31:22 AM,7.7023,7.3563,7.5251,5.85,304,48
T-11,8/21/19,11:31:36 AM,7.5704,7.4748,7.6865,5.85,305,78
T-11,8/21/19,11:31:52 AM,1.8111,1.7997,1.9119,5.85,306,60
T-11,8/21/19,11:32:11 AM,0.73852,0.62525,0.73016,5.85,307,199
T-11,8/21/19,11:32:26 AM,0.28215,0.27102,0.38724,5.85,308,200
T-11,8/21/19,11:33:01 AM,0.10429,0.076362,0.12814,5.85,3XB ,40
T-11,8/21/19,11:42:19 AM,189.63,187.87,191.52,5.85,4XS ,133
T-11,8/21/19,11:42:42 AM,142.04,138.55,144.48,5.85,401,35
T-11,8/21/19,11:43:06 AM,64.238,67.915,71.062,5.85,402,53
T-11,8/21/19,11:43:23 AM,28.014,26.083,28.73,5.85,403,41
T-11,8/21/19,11:43:40 AM,9.1259,8.7167,11.622,5.85,404,56
T-11,8/21/19,11:43:57 AM,3.2512,3.23,3.2818,5.85,405,43
T-11,8/21/19,11:44:21 AM,0.66391,0.65402,0.68068,5.85,406,209
T-11,8/21/19,11:44:50 AM,0.17371,0.17974,0.20294,5.84,407,208
T-11,8/21/19,11:45:04 AM,0.042344,0.039928,0.15998,5.84,408,66
T-11,8/21/19,11:57:05 AM,169.24,164.19,173.98,5.85,5XS ,130
T-11,8/21/19,11:57:24 AM,116.69,115.46,119.17,5.85,501,47
T-11,8/21/19,11:57:43 AM,60.02,59.003,62.246,5.85,502,37
T-11,8/21/19,11:58:11 AM,26.214,23.98,26.033,5.85,503,44
T-11,8/21/19,11:58:24 AM,7.6059,7.2759,7.6307,5.85,504,79
T-11,8/21/19,11:58:44 AM,2.2194,2.1734,2.2921,5.85,505,55
T-11,8/21/19,11:59:01 AM,0.50103,0.48453,0.54591,5.84,506,201
T-11,8/21/19,11:59:21 AM,0.1292,0.12456,0.25056,5.84,507,199
T-11,8/21/19,11:59:32 AM,0.099665,0.089846,0.14067,5.84,5XB ,131
T-12,8/21/19,12:43:29 PM,227.44,216.71,241.81,5.85,1XS ,110
T-12,8/21/19,12:43:50 PM,114.28,110.31,126.44,5.85,101,19
T-12,8/21/19,12:44:07 PM,29.582,27.389,30.065,5.85,102,55
T-12,8/21/19,12:44:26 PM,17.508,9.8406,16.119,5.85,103,55
T-12,8/21/19,12:44:52 PM,7.2258,6.9604,7.511,5.85,104,55
T-12,8/21/19,12:45:06 PM,2.0354,1.8793,2.1512,5.85,105,47
T-12,8/21/19,12:45:21 PM,0.1385,0.13401,0.18388,5.85,106,192
T-12,8/21/19,12:45:33 PM,0.2034,0.10467,0.31084,5.85,1XB ,238
T-12,8/21/19,12:55:36 PM,238.4,232.29,284.85,5.86,2XS ,122
T-12,8/21/19,12:55:54 PM,139.32,131.43,172.41,5.85,201,32
T-12,8/21/19,12:56:08 PM,84.94,82.448,85.051,5.85,202,60
T-12,8/21/19,12:56:24 PM,37.35,36.94,62.336,5.85,203,51
T-12,8/21/19,12:56:41 PM,15.343,14.902,15.376,5.85,204,46
T-12,8/21/19,12:56:59 PM,4.9938,4.7071,5.022,5.85,205,65
T-12,8/21/19,12:57:13 PM,1.4085,1.441,3.8979,5.85,206,62
T-12,8/21/19,12:57:29 PM,0.38276,0.39825,0.69265,5.85,207,233
T-12,8/21/19,12:57:47 PM,0.12017,0.11461,0.11921,5.85,208,193
T-12,8/21/19,12:58:03 PM,0.029816,0,0.055921,5.85,2XB,56
T-12,8/21/19,1:07:15 PM,217.68,218.59,224.67,5.85,3XS ,125
T-12,8/21/19,1:07:35 PM,138.65,129.42,201.3,5.85,301,32
T-12,8/21/19,1:07:52 PM,44.594,40.431,49.533,5.85,302,49
T-12,8/21/19,1:08:11 PM,14.901,14.883,15.537,5.85,303,46
T-12,8/21/19,1:09:07 PM,6.0683,6.1915,6.4627,5.84,304,66
T-12,8/21/19,1:09:39 PM,3.8393,2.3018,3.9782,5.84,305,73
T-12,8/21/19,1:09:58 PM,3.3307,3.2064,3.4481,5.84,306,59
T-12,8/21/19,1:10:10 PM,1.0949,1.0991,1.4094,5.84,307,52
T-12,8/21/19,1:10:25 PM,0.35654,0.32528,0.34906,5.84,308,208
T-12,8/21/19,1:10:43 PM,0.088655,0.075,0.10607,5.84,3XB ,84
T-12,8/21/19,1:22:06 PM,262.13,262.25,267.35,5.85,4XS ,108
T-12,8/21/19,1:22:31 PM,187.45,174.75,192.72,5.85,401,50
T-12,8/21/19,1:22:51 PM,118.47,113.51,125.45,5.84,402,33
T-12,8/21/19,1:23:31 PM,23.366,23.089,27.135,5.84,403,47
T-12,8/21/19,1:23:45 PM,6.1854,5.7338,6.2664,5.84,404,68
T-12,8/21/19,1:24:05 PM,2.3978,2.322,2.4808,5.84,405,54
T-12,8/21/19,1:24:21 PM,0.63585,0.6245,0.6617,5.84,406,203
T-12,8/21/19,1:24:34 PM,0.18918,0.17802,0.20027,5.83,407,201
T-12,8/21/19,1:24:47 PM,0.10472,0.061801,0.24841,5.83,408,248
T-12,8/21/19,1:37:39 PM,214.03,209.67,219.95,5.85,5XS ,126
T-12,8/21/19,1:37:56 PM,111.75,109.41,113.25,5.84,501,34
T-12,8/21/19,1:38:13 PM,32.713,32.147,33.568,5.84,502,47
T-12,8/21/19,1:38:26 PM,11.502,10.608,20.388,5.84,503,41
T-12,8/21/19,1:38:40 PM,2.5297,2.5111,4.3309,5.84,504,48
T-12,8/21/19,1:38:55 PM,0.73298,0.6853,0.75357,5.84,505,225
T-12,8/21/19,1:39:08 PM,0.31243,0.30211,1.3456,5.84,506,140
T-12,8/21/19,1:39:22 PM,0.08221,0.071777,0.26394,5.83,507,52
T-13,7/10/19,3:15:31 PM,128.75,130.26,189.86,5.78,1XS ,121
T-13,7/10/19,3:16:16 PM,2.3522,1.6791,2.274,5.78,101,40
T-13,7/10/19,3:16:37 PM,0.011337,0.0031668,0.030399,5.77,102,135
T-13,7/10/19,3:31:07 PM,32.746,24.288,38.392,5.78,2XS ,127
T-13,7/10/19,3:31:48 PM,1.7379,1.4124,1.9449,5.77,202,56
T-13,7/10/19,3:32:10 PM,0.0075838,0.00083305,0.015025,5.77,203,222
T-13,7/10/19,3:53:52 PM,25.269,22.003,35.176,5.78,3XS ,112
T-13,7/10/19,3:54:20 PM,1.5124,1.2789,1.5252,5.78,301,39
T-13,7/10/19,3:54:40 PM,0.0091539,0,0.065921,5.77,302,22
T-13,7/10/19,4:14:57 PM,23.557,20.662,25.947,5.78,4XS ,128
T-13,7/10/19,4:15:23 PM,1.2682,0.78868,1.5688,5.78,401,117
T-13,7/10/19,4:15:42 PM,0.018915,0.007562,0.034603,5.78,402,129
